"","Year","Scenario","TraceNumber","CNF_LF","ID"
"61942",2050,"DPNF",1189,13.42254568,61942
"61943",2051,"DPNF",1189,12.15334587,61943
"61944",2052,"DPNF",1189,8.952705628,61944
"61945",2053,"DPNF",1189,15.09003823,61945
"61946",2054,"DPNF",1189,17.18122668,61946
"61947",2055,"DPNF",1189,17.67553834,61947
"61948",2056,"DPNF",1189,11.77428941,61948
"61949",2057,"DPNF",1189,17.1885714,61949
"61950",2058,"DPNF",1189,14.9316095,61950
"61951",2059,"DPNF",1189,15.95888368,61951
"61952",2060,"DPNF",1189,17.82701406,61952
"61953",2017,"DPNF",1190,13.05514465,61953
"61954",2018,"DPNF",1190,18.03313119,61954
"61955",2019,"DPNF",1190,16.56227851,61955
"61956",2020,"DPNF",1190,8.14335035,61956
"61957",2021,"DPNF",1190,13.45254917,61957
"61958",2022,"DPNF",1190,11.74716756,61958
"61959",2023,"DPNF",1190,16.56981478,61959
"61960",2024,"DPNF",1190,10.78435624,61960
"61961",2025,"DPNF",1190,13.84341285,61961
"61962",2026,"DPNF",1190,19.15333137,61962
"61963",2027,"DPNF",1190,14.78745228,61963
"61964",2028,"DPNF",1190,12.82603028,61964
"61965",2029,"DPNF",1190,12.30364726,61965
"61966",2030,"DPNF",1190,17.5464134,61966
"61967",2031,"DPNF",1190,15.3108343,61967
"61968",2032,"DPNF",1190,12.5090448,61968
"61969",2033,"DPNF",1190,11.73056013,61969
"61970",2034,"DPNF",1190,20.38280664,61970
"61971",2035,"DPNF",1190,16.63356171,61971
"61972",2036,"DPNF",1190,14.91602508,61972
"61973",2037,"DPNF",1190,9.964581475,61973
"61974",2038,"DPNF",1190,4.027896537,61974
"61975",2039,"DPNF",1190,17.29312994,61975
"61976",2040,"DPNF",1190,20.45993071,61976
"61977",2041,"DPNF",1190,15.91081934,61977
"61978",2042,"DPNF",1190,10.38646017,61978
"61979",2043,"DPNF",1190,18.21670582,61979
"61980",2044,"DPNF",1190,22.8236561,61980
"61981",2045,"DPNF",1190,21.28248347,61981
"61982",2046,"DPNF",1190,21.26396341,61982
"61983",2047,"DPNF",1190,21.87660523,61983
"61984",2048,"DPNF",1190,16.74634874,61984
"61985",2049,"DPNF",1190,13.42254568,61985
"61986",2050,"DPNF",1190,12.15334587,61986
"61987",2051,"DPNF",1190,8.952705628,61987
"61988",2052,"DPNF",1190,15.09003823,61988
"61989",2053,"DPNF",1190,17.18122668,61989
"61990",2054,"DPNF",1190,17.67553834,61990
"61991",2055,"DPNF",1190,11.77428941,61991
"61992",2056,"DPNF",1190,17.1885714,61992
"61993",2057,"DPNF",1190,14.9316095,61993
"61994",2058,"DPNF",1190,15.95888368,61994
"61995",2059,"DPNF",1190,17.82701406,61995
"61996",2060,"DPNF",1190,15.2736329,61996
"61997",2017,"DPNF",1191,18.03313119,61997
"61998",2018,"DPNF",1191,16.56227851,61998
"61999",2019,"DPNF",1191,8.14335035,61999
"62000",2020,"DPNF",1191,13.45254917,62000
"62001",2021,"DPNF",1191,11.74716756,62001
"62002",2022,"DPNF",1191,16.56981478,62002
"62003",2023,"DPNF",1191,10.78435624,62003
"62004",2024,"DPNF",1191,13.84341285,62004
"62005",2025,"DPNF",1191,19.15333137,62005
"62006",2026,"DPNF",1191,14.78745228,62006
"62007",2027,"DPNF",1191,12.82603028,62007
"62008",2028,"DPNF",1191,12.30364726,62008
"62009",2029,"DPNF",1191,17.5464134,62009
"62010",2030,"DPNF",1191,15.3108343,62010
"62011",2031,"DPNF",1191,12.5090448,62011
"62012",2032,"DPNF",1191,11.73056013,62012
"62013",2033,"DPNF",1191,20.38280664,62013
"62014",2034,"DPNF",1191,16.63356171,62014
"62015",2035,"DPNF",1191,14.91602508,62015
"62016",2036,"DPNF",1191,9.964581475,62016
"62017",2037,"DPNF",1191,4.027896537,62017
"62018",2038,"DPNF",1191,17.29312994,62018
"62019",2039,"DPNF",1191,20.45993071,62019
"62020",2040,"DPNF",1191,15.91081934,62020
"62021",2041,"DPNF",1191,10.38646017,62021
"62022",2042,"DPNF",1191,18.21670582,62022
"62023",2043,"DPNF",1191,22.8236561,62023
"62024",2044,"DPNF",1191,21.28248347,62024
"62025",2045,"DPNF",1191,21.26396341,62025
"62026",2046,"DPNF",1191,21.87660523,62026
"62027",2047,"DPNF",1191,16.74634874,62027
"62028",2048,"DPNF",1191,13.42254568,62028
"62029",2049,"DPNF",1191,12.15334587,62029
"62030",2050,"DPNF",1191,8.952705628,62030
"62031",2051,"DPNF",1191,15.09003823,62031
"62032",2052,"DPNF",1191,17.18122668,62032
"62033",2053,"DPNF",1191,17.67553834,62033
"62034",2054,"DPNF",1191,11.77428941,62034
"62035",2055,"DPNF",1191,17.1885714,62035
"62036",2056,"DPNF",1191,14.9316095,62036
"62037",2057,"DPNF",1191,15.95888368,62037
"62038",2058,"DPNF",1191,17.82701406,62038
"62039",2059,"DPNF",1191,15.2736329,62039
"62040",2060,"DPNF",1191,10.27881534,62040
"62041",2017,"DPNF",1192,16.56227851,62041
"62042",2018,"DPNF",1192,8.14335035,62042
"62043",2019,"DPNF",1192,13.45254917,62043
"62044",2020,"DPNF",1192,11.74716756,62044
"62045",2021,"DPNF",1192,16.56981478,62045
"62046",2022,"DPNF",1192,10.78435624,62046
"62047",2023,"DPNF",1192,13.84341285,62047
"62048",2024,"DPNF",1192,19.15333137,62048
"62049",2025,"DPNF",1192,14.78745228,62049
"62050",2026,"DPNF",1192,12.82603028,62050
"62051",2027,"DPNF",1192,12.30364726,62051
"62052",2028,"DPNF",1192,17.5464134,62052
"62053",2029,"DPNF",1192,15.3108343,62053
"62054",2030,"DPNF",1192,12.5090448,62054
"62055",2031,"DPNF",1192,11.73056013,62055
"62056",2032,"DPNF",1192,20.38280664,62056
"62057",2033,"DPNF",1192,16.63356171,62057
"62058",2034,"DPNF",1192,14.91602508,62058
"62059",2035,"DPNF",1192,9.964581475,62059
"62060",2036,"DPNF",1192,4.027896537,62060
"62061",2037,"DPNF",1192,17.29312994,62061
"62062",2038,"DPNF",1192,20.45993071,62062
"62063",2039,"DPNF",1192,15.91081934,62063
"62064",2040,"DPNF",1192,10.38646017,62064
"62065",2041,"DPNF",1192,18.21670582,62065
"62066",2042,"DPNF",1192,22.8236561,62066
"62067",2043,"DPNF",1192,21.28248347,62067
"62068",2044,"DPNF",1192,21.26396341,62068
"62069",2045,"DPNF",1192,21.87660523,62069
"62070",2046,"DPNF",1192,16.74634874,62070
"62071",2047,"DPNF",1192,13.42254568,62071
"62072",2048,"DPNF",1192,12.15334587,62072
"62073",2049,"DPNF",1192,8.952705628,62073
"62074",2050,"DPNF",1192,15.09003823,62074
"62075",2051,"DPNF",1192,17.18122668,62075
"62076",2052,"DPNF",1192,17.67553834,62076
"62077",2053,"DPNF",1192,11.77428941,62077
"62078",2054,"DPNF",1192,17.1885714,62078
"62079",2055,"DPNF",1192,14.9316095,62079
"62080",2056,"DPNF",1192,15.95888368,62080
"62081",2057,"DPNF",1192,17.82701406,62081
"62082",2058,"DPNF",1192,15.2736329,62082
"62083",2059,"DPNF",1192,10.27881534,62083
"62084",2060,"DPNF",1192,9.850688624,62084
"62085",2017,"DPNF",1193,8.14335035,62085
"62086",2018,"DPNF",1193,13.45254917,62086
"62087",2019,"DPNF",1193,11.74716756,62087
"62088",2020,"DPNF",1193,16.56981478,62088
"62089",2021,"DPNF",1193,10.78435624,62089
"62090",2022,"DPNF",1193,13.84341285,62090
"62091",2023,"DPNF",1193,19.15333137,62091
"62092",2024,"DPNF",1193,14.78745228,62092
"62093",2025,"DPNF",1193,12.82603028,62093
"62094",2026,"DPNF",1193,12.30364726,62094
"62095",2027,"DPNF",1193,17.5464134,62095
"62096",2028,"DPNF",1193,15.3108343,62096
"62097",2029,"DPNF",1193,12.5090448,62097
"62098",2030,"DPNF",1193,11.73056013,62098
"62099",2031,"DPNF",1193,20.38280664,62099
"62100",2032,"DPNF",1193,16.63356171,62100
"62101",2033,"DPNF",1193,14.91602508,62101
"62102",2034,"DPNF",1193,9.964581475,62102
"62103",2035,"DPNF",1193,4.027896537,62103
"62104",2036,"DPNF",1193,17.29312994,62104
"62105",2037,"DPNF",1193,20.45993071,62105
"62106",2038,"DPNF",1193,15.91081934,62106
"62107",2039,"DPNF",1193,10.38646017,62107
"62108",2040,"DPNF",1193,18.21670582,62108
"62109",2041,"DPNF",1193,22.8236561,62109
"62110",2042,"DPNF",1193,21.28248347,62110
"62111",2043,"DPNF",1193,21.26396341,62111
"62112",2044,"DPNF",1193,21.87660523,62112
"62113",2045,"DPNF",1193,16.74634874,62113
"62114",2046,"DPNF",1193,13.42254568,62114
"62115",2047,"DPNF",1193,12.15334587,62115
"62116",2048,"DPNF",1193,8.952705628,62116
"62117",2049,"DPNF",1193,15.09003823,62117
"62118",2050,"DPNF",1193,17.18122668,62118
"62119",2051,"DPNF",1193,17.67553834,62119
"62120",2052,"DPNF",1193,11.77428941,62120
"62121",2053,"DPNF",1193,17.1885714,62121
"62122",2054,"DPNF",1193,14.9316095,62122
"62123",2055,"DPNF",1193,15.95888368,62123
"62124",2056,"DPNF",1193,17.82701406,62124
"62125",2057,"DPNF",1193,15.2736329,62125
"62126",2058,"DPNF",1193,10.27881534,62126
"62127",2059,"DPNF",1193,9.850688624,62127
"62128",2060,"DPNF",1193,4.917654519,62128
"62129",2017,"DPNF",1194,13.45254917,62129
"62130",2018,"DPNF",1194,11.74716756,62130
"62131",2019,"DPNF",1194,16.56981478,62131
"62132",2020,"DPNF",1194,10.78435624,62132
"62133",2021,"DPNF",1194,13.84341285,62133
"62134",2022,"DPNF",1194,19.15333137,62134
"62135",2023,"DPNF",1194,14.78745228,62135
"62136",2024,"DPNF",1194,12.82603028,62136
"62137",2025,"DPNF",1194,12.30364726,62137
"62138",2026,"DPNF",1194,17.5464134,62138
"62139",2027,"DPNF",1194,15.3108343,62139
"62140",2028,"DPNF",1194,12.5090448,62140
"62141",2029,"DPNF",1194,11.73056013,62141
"62142",2030,"DPNF",1194,20.38280664,62142
"62143",2031,"DPNF",1194,16.63356171,62143
"62144",2032,"DPNF",1194,14.91602508,62144
"62145",2033,"DPNF",1194,9.964581475,62145
"62146",2034,"DPNF",1194,4.027896537,62146
"62147",2035,"DPNF",1194,17.29312994,62147
"62148",2036,"DPNF",1194,20.45993071,62148
"62149",2037,"DPNF",1194,15.91081934,62149
"62150",2038,"DPNF",1194,10.38646017,62150
"62151",2039,"DPNF",1194,18.21670582,62151
"62152",2040,"DPNF",1194,22.8236561,62152
"62153",2041,"DPNF",1194,21.28248347,62153
"62154",2042,"DPNF",1194,21.26396341,62154
"62155",2043,"DPNF",1194,21.87660523,62155
"62156",2044,"DPNF",1194,16.74634874,62156
"62157",2045,"DPNF",1194,13.42254568,62157
"62158",2046,"DPNF",1194,12.15334587,62158
"62159",2047,"DPNF",1194,8.952705628,62159
"62160",2048,"DPNF",1194,15.09003823,62160
"62161",2049,"DPNF",1194,17.18122668,62161
"62162",2050,"DPNF",1194,17.67553834,62162
"62163",2051,"DPNF",1194,11.77428941,62163
"62164",2052,"DPNF",1194,17.1885714,62164
"62165",2053,"DPNF",1194,14.9316095,62165
"62166",2054,"DPNF",1194,15.95888368,62166
"62167",2055,"DPNF",1194,17.82701406,62167
"62168",2056,"DPNF",1194,15.2736329,62168
"62169",2057,"DPNF",1194,10.27881534,62169
"62170",2058,"DPNF",1194,9.850688624,62170
"62171",2059,"DPNF",1194,4.917654519,62171
"62172",2060,"DPNF",1194,14.91876541,62172
"62173",2017,"DPNF",1195,11.74716756,62173
"62174",2018,"DPNF",1195,16.56981478,62174
"62175",2019,"DPNF",1195,10.78435624,62175
"62176",2020,"DPNF",1195,13.84341285,62176
"62177",2021,"DPNF",1195,19.15333137,62177
"62178",2022,"DPNF",1195,14.78745228,62178
"62179",2023,"DPNF",1195,12.82603028,62179
"62180",2024,"DPNF",1195,12.30364726,62180
"62181",2025,"DPNF",1195,17.5464134,62181
"62182",2026,"DPNF",1195,15.3108343,62182
"62183",2027,"DPNF",1195,12.5090448,62183
"62184",2028,"DPNF",1195,11.73056013,62184
"62185",2029,"DPNF",1195,20.38280664,62185
"62186",2030,"DPNF",1195,16.63356171,62186
"62187",2031,"DPNF",1195,14.91602508,62187
"62188",2032,"DPNF",1195,9.964581475,62188
"62189",2033,"DPNF",1195,4.027896537,62189
"62190",2034,"DPNF",1195,17.29312994,62190
"62191",2035,"DPNF",1195,20.45993071,62191
"62192",2036,"DPNF",1195,15.91081934,62192
"62193",2037,"DPNF",1195,10.38646017,62193
"62194",2038,"DPNF",1195,18.21670582,62194
"62195",2039,"DPNF",1195,22.8236561,62195
"62196",2040,"DPNF",1195,21.28248347,62196
"62197",2041,"DPNF",1195,21.26396341,62197
"62198",2042,"DPNF",1195,21.87660523,62198
"62199",2043,"DPNF",1195,16.74634874,62199
"62200",2044,"DPNF",1195,13.42254568,62200
"62201",2045,"DPNF",1195,12.15334587,62201
"62202",2046,"DPNF",1195,8.952705628,62202
"62203",2047,"DPNF",1195,15.09003823,62203
"62204",2048,"DPNF",1195,17.18122668,62204
"62205",2049,"DPNF",1195,17.67553834,62205
"62206",2050,"DPNF",1195,11.77428941,62206
"62207",2051,"DPNF",1195,17.1885714,62207
"62208",2052,"DPNF",1195,14.9316095,62208
"62209",2053,"DPNF",1195,15.95888368,62209
"62210",2054,"DPNF",1195,17.82701406,62210
"62211",2055,"DPNF",1195,15.2736329,62211
"62212",2056,"DPNF",1195,10.27881534,62212
"62213",2057,"DPNF",1195,9.850688624,62213
"62214",2058,"DPNF",1195,4.917654519,62214
"62215",2059,"DPNF",1195,14.91876541,62215
"62216",2060,"DPNF",1195,15.09239751,62216
"62217",2017,"DPNF",1196,16.56981478,62217
"62218",2018,"DPNF",1196,10.78435624,62218
"62219",2019,"DPNF",1196,13.84341285,62219
"62220",2020,"DPNF",1196,19.15333137,62220
"62221",2021,"DPNF",1196,14.78745228,62221
"62222",2022,"DPNF",1196,12.82603028,62222
"62223",2023,"DPNF",1196,12.30364726,62223
"62224",2024,"DPNF",1196,17.5464134,62224
"62225",2025,"DPNF",1196,15.3108343,62225
"62226",2026,"DPNF",1196,12.5090448,62226
"62227",2027,"DPNF",1196,11.73056013,62227
"62228",2028,"DPNF",1196,20.38280664,62228
"62229",2029,"DPNF",1196,16.63356171,62229
"62230",2030,"DPNF",1196,14.91602508,62230
"62231",2031,"DPNF",1196,9.964581475,62231
"62232",2032,"DPNF",1196,4.027896537,62232
"62233",2033,"DPNF",1196,17.29312994,62233
"62234",2034,"DPNF",1196,20.45993071,62234
"62235",2035,"DPNF",1196,15.91081934,62235
"62236",2036,"DPNF",1196,10.38646017,62236
"62237",2037,"DPNF",1196,18.21670582,62237
"62238",2038,"DPNF",1196,22.8236561,62238
"62239",2039,"DPNF",1196,21.28248347,62239
"62240",2040,"DPNF",1196,21.26396341,62240
"62241",2041,"DPNF",1196,21.87660523,62241
"62242",2042,"DPNF",1196,16.74634874,62242
"62243",2043,"DPNF",1196,13.42254568,62243
"62244",2044,"DPNF",1196,12.15334587,62244
"62245",2045,"DPNF",1196,8.952705628,62245
"62246",2046,"DPNF",1196,15.09003823,62246
"62247",2047,"DPNF",1196,17.18122668,62247
"62248",2048,"DPNF",1196,17.67553834,62248
"62249",2049,"DPNF",1196,11.77428941,62249
"62250",2050,"DPNF",1196,17.1885714,62250
"62251",2051,"DPNF",1196,14.9316095,62251
"62252",2052,"DPNF",1196,15.95888368,62252
"62253",2053,"DPNF",1196,17.82701406,62253
"62254",2054,"DPNF",1196,15.2736329,62254
"62255",2055,"DPNF",1196,10.27881534,62255
"62256",2056,"DPNF",1196,9.850688624,62256
"62257",2057,"DPNF",1196,4.917654519,62257
"62258",2058,"DPNF",1196,14.91876541,62258
"62259",2059,"DPNF",1196,15.09239751,62259
"62260",2060,"DPNF",1196,16.46306942,62260
"62261",2017,"DPNF",1197,10.78435624,62261
"62262",2018,"DPNF",1197,13.84341285,62262
"62263",2019,"DPNF",1197,19.15333137,62263
"62264",2020,"DPNF",1197,14.78745228,62264
"62265",2021,"DPNF",1197,12.82603028,62265
"62266",2022,"DPNF",1197,12.30364726,62266
"62267",2023,"DPNF",1197,17.5464134,62267
"62268",2024,"DPNF",1197,15.3108343,62268
"62269",2025,"DPNF",1197,12.5090448,62269
"62270",2026,"DPNF",1197,11.73056013,62270
"62271",2027,"DPNF",1197,20.38280664,62271
"62272",2028,"DPNF",1197,16.63356171,62272
"62273",2029,"DPNF",1197,14.91602508,62273
"62274",2030,"DPNF",1197,9.964581475,62274
"62275",2031,"DPNF",1197,4.027896537,62275
"62276",2032,"DPNF",1197,17.29312994,62276
"62277",2033,"DPNF",1197,20.45993071,62277
"62278",2034,"DPNF",1197,15.91081934,62278
"62279",2035,"DPNF",1197,10.38646017,62279
"62280",2036,"DPNF",1197,18.21670582,62280
"62281",2037,"DPNF",1197,22.8236561,62281
"62282",2038,"DPNF",1197,21.28248347,62282
"62283",2039,"DPNF",1197,21.26396341,62283
"62284",2040,"DPNF",1197,21.87660523,62284
"62285",2041,"DPNF",1197,16.74634874,62285
"62286",2042,"DPNF",1197,13.42254568,62286
"62287",2043,"DPNF",1197,12.15334587,62287
"62288",2044,"DPNF",1197,8.952705628,62288
"62289",2045,"DPNF",1197,15.09003823,62289
"62290",2046,"DPNF",1197,17.18122668,62290
"62291",2047,"DPNF",1197,17.67553834,62291
"62292",2048,"DPNF",1197,11.77428941,62292
"62293",2049,"DPNF",1197,17.1885714,62293
"62294",2050,"DPNF",1197,14.9316095,62294
"62295",2051,"DPNF",1197,15.95888368,62295
"62296",2052,"DPNF",1197,17.82701406,62296
"62297",2053,"DPNF",1197,15.2736329,62297
"62298",2054,"DPNF",1197,10.27881534,62298
"62299",2055,"DPNF",1197,9.850688624,62299
"62300",2056,"DPNF",1197,4.917654519,62300
"62301",2057,"DPNF",1197,14.91876541,62301
"62302",2058,"DPNF",1197,15.09239751,62302
"62303",2059,"DPNF",1197,16.46306942,62303
"62304",2060,"DPNF",1197,15.80233741,62304
"62305",2017,"DPNF",1198,13.84341285,62305
"62306",2018,"DPNF",1198,19.15333137,62306
"62307",2019,"DPNF",1198,14.78745228,62307
"62308",2020,"DPNF",1198,12.82603028,62308
"62309",2021,"DPNF",1198,12.30364726,62309
"62310",2022,"DPNF",1198,17.5464134,62310
"62311",2023,"DPNF",1198,15.3108343,62311
"62312",2024,"DPNF",1198,12.5090448,62312
"62313",2025,"DPNF",1198,11.73056013,62313
"62314",2026,"DPNF",1198,20.38280664,62314
"62315",2027,"DPNF",1198,16.63356171,62315
"62316",2028,"DPNF",1198,14.91602508,62316
"62317",2029,"DPNF",1198,9.964581475,62317
"62318",2030,"DPNF",1198,4.027896537,62318
"62319",2031,"DPNF",1198,17.29312994,62319
"62320",2032,"DPNF",1198,20.45993071,62320
"62321",2033,"DPNF",1198,15.91081934,62321
"62322",2034,"DPNF",1198,10.38646017,62322
"62323",2035,"DPNF",1198,18.21670582,62323
"62324",2036,"DPNF",1198,22.8236561,62324
"62325",2037,"DPNF",1198,21.28248347,62325
"62326",2038,"DPNF",1198,21.26396341,62326
"62327",2039,"DPNF",1198,21.87660523,62327
"62328",2040,"DPNF",1198,16.74634874,62328
"62329",2041,"DPNF",1198,13.42254568,62329
"62330",2042,"DPNF",1198,12.15334587,62330
"62331",2043,"DPNF",1198,8.952705628,62331
"62332",2044,"DPNF",1198,15.09003823,62332
"62333",2045,"DPNF",1198,17.18122668,62333
"62334",2046,"DPNF",1198,17.67553834,62334
"62335",2047,"DPNF",1198,11.77428941,62335
"62336",2048,"DPNF",1198,17.1885714,62336
"62337",2049,"DPNF",1198,14.9316095,62337
"62338",2050,"DPNF",1198,15.95888368,62338
"62339",2051,"DPNF",1198,17.82701406,62339
"62340",2052,"DPNF",1198,15.2736329,62340
"62341",2053,"DPNF",1198,10.27881534,62341
"62342",2054,"DPNF",1198,9.850688624,62342
"62343",2055,"DPNF",1198,4.917654519,62343
"62344",2056,"DPNF",1198,14.91876541,62344
"62345",2057,"DPNF",1198,15.09239751,62345
"62346",2058,"DPNF",1198,16.46306942,62346
"62347",2059,"DPNF",1198,15.80233741,62347
"62348",2060,"DPNF",1198,13.99246947,62348
"62349",2017,"DPNF",1199,19.15333137,62349
"62350",2018,"DPNF",1199,14.78745228,62350
"62351",2019,"DPNF",1199,12.82603028,62351
"62352",2020,"DPNF",1199,12.30364726,62352
"62353",2021,"DPNF",1199,17.5464134,62353
"62354",2022,"DPNF",1199,15.3108343,62354
"62355",2023,"DPNF",1199,12.5090448,62355
"62356",2024,"DPNF",1199,11.73056013,62356
"62357",2025,"DPNF",1199,20.38280664,62357
"62358",2026,"DPNF",1199,16.63356171,62358
"62359",2027,"DPNF",1199,14.91602508,62359
"62360",2028,"DPNF",1199,9.964581475,62360
"62361",2029,"DPNF",1199,4.027896537,62361
"62362",2030,"DPNF",1199,17.29312994,62362
"62363",2031,"DPNF",1199,20.45993071,62363
"62364",2032,"DPNF",1199,15.91081934,62364
"62365",2033,"DPNF",1199,10.38646017,62365
"62366",2034,"DPNF",1199,18.21670582,62366
"62367",2035,"DPNF",1199,22.8236561,62367
"62368",2036,"DPNF",1199,21.28248347,62368
"62369",2037,"DPNF",1199,21.26396341,62369
"62370",2038,"DPNF",1199,21.87660523,62370
"62371",2039,"DPNF",1199,16.74634874,62371
"62372",2040,"DPNF",1199,13.42254568,62372
"62373",2041,"DPNF",1199,12.15334587,62373
"62374",2042,"DPNF",1199,8.952705628,62374
"62375",2043,"DPNF",1199,15.09003823,62375
"62376",2044,"DPNF",1199,17.18122668,62376
"62377",2045,"DPNF",1199,17.67553834,62377
"62378",2046,"DPNF",1199,11.77428941,62378
"62379",2047,"DPNF",1199,17.1885714,62379
"62380",2048,"DPNF",1199,14.9316095,62380
"62381",2049,"DPNF",1199,15.95888368,62381
"62382",2050,"DPNF",1199,17.82701406,62382
"62383",2051,"DPNF",1199,15.2736329,62383
"62384",2052,"DPNF",1199,10.27881534,62384
"62385",2053,"DPNF",1199,9.850688624,62385
"62386",2054,"DPNF",1199,4.917654519,62386
"62387",2055,"DPNF",1199,14.91876541,62387
"62388",2056,"DPNF",1199,15.09239751,62388
"62389",2057,"DPNF",1199,16.46306942,62389
"62390",2058,"DPNF",1199,15.80233741,62390
"62391",2059,"DPNF",1199,13.99246947,62391
"62392",2060,"DPNF",1199,11.48283408,62392
"62393",2017,"DPNF",1200,14.78745228,62393
"62394",2018,"DPNF",1200,12.82603028,62394
"62395",2019,"DPNF",1200,12.30364726,62395
"62396",2020,"DPNF",1200,17.5464134,62396
"62397",2021,"DPNF",1200,15.3108343,62397
"62398",2022,"DPNF",1200,12.5090448,62398
"62399",2023,"DPNF",1200,11.73056013,62399
"62400",2024,"DPNF",1200,20.38280664,62400
"62401",2025,"DPNF",1200,16.63356171,62401
"62402",2026,"DPNF",1200,14.91602508,62402
"62403",2027,"DPNF",1200,9.964581475,62403
"62404",2028,"DPNF",1200,4.027896537,62404
"62405",2029,"DPNF",1200,17.29312994,62405
"62406",2030,"DPNF",1200,20.45993071,62406
"62407",2031,"DPNF",1200,15.91081934,62407
"62408",2032,"DPNF",1200,10.38646017,62408
"62409",2033,"DPNF",1200,18.21670582,62409
"62410",2034,"DPNF",1200,22.8236561,62410
"62411",2035,"DPNF",1200,21.28248347,62411
"62412",2036,"DPNF",1200,21.26396341,62412
"62413",2037,"DPNF",1200,21.87660523,62413
"62414",2038,"DPNF",1200,16.74634874,62414
"62415",2039,"DPNF",1200,13.42254568,62415
"62416",2040,"DPNF",1200,12.15334587,62416
"62417",2041,"DPNF",1200,8.952705628,62417
"62418",2042,"DPNF",1200,15.09003823,62418
"62419",2043,"DPNF",1200,17.18122668,62419
"62420",2044,"DPNF",1200,17.67553834,62420
"62421",2045,"DPNF",1200,11.77428941,62421
"62422",2046,"DPNF",1200,17.1885714,62422
"62423",2047,"DPNF",1200,14.9316095,62423
"62424",2048,"DPNF",1200,15.95888368,62424
"62425",2049,"DPNF",1200,17.82701406,62425
"62426",2050,"DPNF",1200,15.2736329,62426
"62427",2051,"DPNF",1200,10.27881534,62427
"62428",2052,"DPNF",1200,9.850688624,62428
"62429",2053,"DPNF",1200,4.917654519,62429
"62430",2054,"DPNF",1200,14.91876541,62430
"62431",2055,"DPNF",1200,15.09239751,62431
"62432",2056,"DPNF",1200,16.46306942,62432
"62433",2057,"DPNF",1200,15.80233741,62433
"62434",2058,"DPNF",1200,13.99246947,62434
